index,word,type
335,ооо,organization
337,ооо,organization
338,дубинко,organization
340,новинки,organization
343,ооо,organization
343,-интеллектэкспорт,organization
345,ооо,organization
346,инвест,organization
348,ооо,organization
349,ооо,organization
351,мкту,organization
351,минкомсвязи,organization
352,ооо,organization
352,фнс,organization
355,яндекс,organization
359,«тебе,organization
360,ооо,organization
361,ооо,organization
362,(без,organization
362,яндекс,organization
363,скп,organization
363,ооо,organization
364,соао,organization
364,минфина,organization
364,ооо,organization
364,«интелект,organization
365,интеллектстрой,organization
366,ооо,organization
367,ооо,organization
369,ооо,organization
372,яндекс,organization
372,интеллектагро,organization
373,ооо,organization
375,лект,organization
375,ооо,organization
375,интел,organization
375,бусинка,organization
376,минобрнауки,organization
376,яндекс,organization
376,ооо,organization
376,рособрнадзора,organization
376,инфо,organization
377,роспотребнадзора,organization
378,росздравнадзора,organization
378,минздрава,organization
382,росздравнадзором,organization
382,яндекс,organization
386,минюсте,organization
386,росздравнадзора,organization
386,росздравнадзор,organization
386,минздрава,organization
388,инвест,organization
388,яндекс,organization
389,ооо,organization
392,офсин,organization
392,фсин,organization
393,минтруда,organization
393,яндекс,organization
393,фгбу,organization
393,минтруд,organization
394,интерпола,organization
394,"""мвд",organization
394,мвд,organization
394,ваз,organization
394,гтрк,organization
394,госавтоинспекция,organization
396,мвд,organization
396,омон,organization
397,государственныхз,organization
397,роспотребнадзора,organization
397,роспотребнадзоре,organization
397,роспотребнадзор,organization
398,интерпола,organization
398,"""мвд",organization
398,мвд,organization
398,ваз,organization
398,гтрк,organization
398,госавтоинспекция,organization
401,ооо,organization
402,минюсте,organization
402,росздравнадзор,organization
402,росздравнадзора,organization
402,егисз,organization
403,фсин,organization
403,уфсин,organization
404,минтруда,organization
405,интерпола,organization
405,"""мвд",organization
405,омвд,organization
405,гтрк,organization
405,мвд,organization
405,госавтоинспекции,organization
406,роскомнадзора,organization
406,минкомсвязь,organization
406,роскомнадзор,organization
407,роспотребнадзора,organization
407,роспотребнадзор,organization
408,интерпола,organization
408,"""мвд",organization
408,омвд,organization
408,гтрк,organization
408,мвд,organization
408,госавтоинспекции,organization
411,(яндекс,organization
411,гугл,organization
413,дудинка,organization
413,мтс,organization
415,инфо,organization
415,ооо,organization
416,скпк,organization
416,кпк,organization
418,нтв,organization
418,стс,organization
419,минобороны,organization
419,офсин,organization
419,фсин,organization
419,уфсин,organization
420,минтруда,organization
420,яндекс,organization
421,интерпола,organization
421,"""мвд",organization
421,омвд,organization
421,мвд,organization
421,спецучреждении,organization
423,роспотребнадзора,organization
424,роскомнадзора,organization
424,роскомнадзор,organization
425,интерпола,organization
425,"""мвд",organization
425,омвд,organization
425,мвд,organization
425,спецучреждении,organization
426,пни,organization
428,уфссп,organization
430,ооо,organization
433,ооо,organization
434,яндекс,organization
435,мвд,organization
435,госавтоинспекции,organization
436,ооо,organization
436,нпп,organization
437,ооо,organization
439,хмао,organization
440,ооо,organization
441,караоке-бар,organization
441,караоке,organization
441,ооо,organization
443,ооо,organization
444,новинка,organization
445,(яндекс,organization
445,ооо,organization
445,гугл,organization
448,яндекс,organization
448,ооо,organization
451,яндекс,organization
451,ооо,organization
452,ооо,organization
456,фгбу,organization
456,газпром,organization
456,ооо,organization
456,нефтетранссервис,organization
456,мчс,organization
456,лстк,organization
457,газпромбанке,organization
457,ооо,organization
458,апр,organization
460,пожмонтажсервис,organization
460,ооо,organization
461,ооо,organization
461,мчс,organization
465,минюсте,organization
465,"""технополиса",organization
465,росздравнадзор,organization
465,росздравнадзора,organization
466,ооо,organization
467,ооо,organization
468,ооо,organization
469,госпожнадзора,organization
469,ооо,organization
469,яндекс,organization
469,мчс,organization
470,нпо,organization
470,энергомаш,organization
470,яндекс,organization
470,мчс,organization
470,мкб,organization
471,ооо,organization
474,цилиндрв,organization
475,ооо,organization
475,мчс,organization
477,гугл,organization
477,яндекс,organization
479,новинки,organization
480,мчс,organization
483,мвд,organization
483,ооо,organization
483,арооо,organization
483,лукойл,organization
485,(без,organization
485,уфмс,organization
485,ооо,organization
485,скп,organization
487,"""ооо",organization
487,автоцентргаз,organization
488,фсин,organization
488,бмтивс,organization
488,уфсин,organization
489,фсин,organization
489,бмтивс,organization
489,уфсин,organization
490,минтруда,organization
490,яндекс,organization
491,омвд,organization
491,минздрава,organization
491,мвд,organization
491,онлайн–сервисы,organization
491,госавтоинспекции,organization
491,госавтоинспекция,organization
492,"""мвд",organization
492,омвд,organization
492,гтрк,organization
492,мвд,organization
492,умвд,organization
492,(уфссп,organization
492,госавтоинспекции,organization
492,госавтоинспекция,organization
493,ооо,organization
494,фгуп,organization
494,ооо,organization
494,роскомнадзора,organization
494,минкомсвязь,organization
494,роскомнадзор,organization
495,омон,organization
496,роспотребнадзора,organization
496,роспотребнадзор,organization
496,ооо,organization
497,росприроднадзор,organization
497,росприроднадзоре,organization
497,росприроднадзора,organization
497,росприроднадзору,organization
499,вторсырья,organization
499,вторсырье,organization
500,"""мвд",organization
500,омвд,organization
500,гтрк,organization
500,мвд,organization
500,умвд,organization
500,(уфссп,organization
500,госавтоинспекции,organization
500,госавтоинспекция,organization
501,фсин,organization
501,бмтивс,organization
501,уфсин,organization
502,(без,organization
506,фнс,organization
507,респ,organization
507,ооо,organization
508,минздрава,organization
508,минздравсоцразвития,organization
508,-5сп,organization
508,минздравмедпрома,organization
512,минздрава,organization
512,фгбу,organization
514,(яндекс,organization
514,ооо,organization
514,гугл,organization
517,ооо,organization
518,скб,organization
518,фнс,organization
520,ооо,organization
520,яндексе,organization
521,электромонтаж,organization
521,яринтербанк,organization
521,ооо,organization
522,фсин,organization
522,уфсин,organization
525,мвд,organization
525,скб,organization
525,госконтракты,organization
526,скб,organization
526,фнс,organization
528,ооо,organization
529,ооо,organization
530,минюсте,organization
530,росздравнадзоре,organization
530,вднх,organization
530,росздравнадзора,organization
531,биоресурсов,organization
531,минсельхоз,organization
531,фгбу,organization
531,главрыбвода,organization
533,(яндекс,organization
533,ооо,organization
533,гугл,organization
534,новинки,organization
535,автосервис,organization
535,автосервисы,organization
535,ооо,organization
535,автозапчасти,organization
535,стоматология,organization
537,мвд,organization
537,овд,organization
537,фссп,organization
539,уфссп,organization
541,роспотребнадзор,organization
541,яндекса,organization
541,яндексу,organization
541,ооо,organization
541,яндекс,organization
541,фаоп,organization
541,яндексом,organization
544,яндекса,organization
544,яндексу,organization
544,ооо,organization
544,яндекс,organization
544,мчс,organization
544,ргпу,organization
544,яндексом,organization
545,ооо,organization
547,скб,organization
547,фнс,organization
549,респ,organization
549,яндекс,organization
549,ооо,organization
551,яндекс,organization
551,ооо,organization
552,ооо,organization
552,скб,organization
552,фнс,organization
556,новинки,organization
558,"""чоо",organization
558,ооо,organization
558,янао,organization
560,ооо,organization
561,ооо,organization
561,компекса,organization
563,сибуринтех,organization
563,ооо,organization
564,минтранс,organization
564,ооо,organization
568,спецпроектов,organization
569,ооо,organization
572,гугл,organization
572,мгу,organization
572,яндекс,organization
574,ооо,organization
575,ооо,organization
584,ооо,organization
585,ооо,organization
587,яндекс,organization
589,ран,organization
589,ооо,organization
591,новинки,organization
593,яндекс,organization
593,новинки,organization
596,ооо,organization
597,ооо,organization
597,мнтк,organization
597,новинки,organization
597,инкубаторы,organization
598,ооо,organization
599,мвд,organization
599,гаи-гибдд,organization
599,новинки,organization
599,интел-медсервис,organization
601,стоматология,organization
601,интел,organization
602,интелмедтех,organization
604,яндекс,organization
604,ооо,organization
604,интелмедсервис,organization
604,егисз,organization
606,распредцентр,organization
606,яндекс,organization
607,яндекс,organization
607,ооо,organization
607,директа,organization
607,яндексе,organization
610,яндекс,organization
611,интелфарм,organization
612,бизнес-центр,organization
612,ооо,organization
612,вднх,organization
613,(без,organization
613,стоматология,organization
613,гаи,organization
614,ооо,organization
615,.1за,organization
615,ооо,organization
615,минстрой,organization
617,(без,organization
617,альфатехпроект,organization
618,ооо,organization
619,влгу,organization
619,катц,organization
619,ооо,organization
619,интелект,organization
621,мчс,organization
622,мвд,organization
622,"""мвд",organization
622,овд,organization
622,интерпола,organization
623,фсб,organization
623,омон,organization
624,роспотребнадзора,organization
625,мвд,organization
625,"""мвд",organization
625,овд,organization
625,интерпола,organization
626,уфссп,organization
627,уфссп,organization
628,ран,organization
628,психосоматики,organization
629,стоматологии,organization
629,ооо,organization
629,«газпром,organization
634,мвд,organization
634,фсин,organization
634,уфсин,organization
635,скб,organization
636,госпожнадзора,organization
636,мчс,organization
637,мвд,organization
637,"""мвд",organization
637,овд,organization
637,интерпола,organization
638,мвд,organization
638,"""мвд",organization
638,овд,organization
638,интерпола,organization
639,скб,organization
639,госконтракты,organization
639,фнс,organization
641,офсин,organization
641,фсин,organization
642,минтруда,organization
642,яндекс,organization
643,мчс,organization
644,интерпола,organization
644,"""мвд",organization
644,омвд,organization
644,мвд,organization
644,мчс,organization
644,госавтоинспекции,organization
644,фсин,organization
645,роспотребнадзора,organization
645,роспотребнадзор,organization
646,интерпола,organization
646,"""мвд",organization
646,омвд,organization
646,мвд,organization
646,мчс,organization
646,госавтоинспекции,organization
646,фсин,organization
647,скб,organization
647,фнс,organization
648,ооо,organization
649,минюсте,organization
649,росздравнадзор,organization
649,росздравнадзора,organization
649,180б,organization
656,рособрнадзор,organization
658,госархивами,organization
658,госархивов,organization
661,(без,organization
661,ооо,organization
662,синии,organization
663,инстинкт,organization
664,яндекс,organization
665,"""яндекс",organization
665,яндекс,organization
665,яндексе,organization
665,билайн,organization
666,(без,organization
668,яндекс,organization
669,апр,organization
670,ооо,organization
670,аэро,organization
671,ооо,organization
671,аэро,organization
672,ооо,organization
673,пеноплекс,organization
680,уфмс,organization
680,пзсп,organization
680,пеноплэкс,organization
680,сибжилстрой,organization
681,с2000-ипг,organization
682,лабомид,organization
684,ооо,organization
686,вторсырья,organization
686,вторсырье,organization
690,яндекс,organization
691,ооо,organization
692,ооо,organization
692,стоматология,organization
694,досааф,organization
695,мвд,organization
695,брка,organization
695,ооо,organization
695,минюста,organization
696,(тех,organization
699,автозапчасти,organization
700,яндекс,organization
701,яндекс,organization
702,проецирования,organization
703,росздравнадзор,organization
703,минздрава,organization
703,егисз,organization
703,"""технополиса",organization
703,минюсте,organization
703,росздравнадзора,organization
706,ооо,organization
709,яндекс,organization
709,директа,organization
709,яндексе,organization
710,роспотребнадзора,organization
713,описторхоза,organization
713,хмао,organization
717,омбрэ,organization
717,татуаж,organization
722,огбу,organization
722,росздравнадзора,organization
725,фсин,organization
725,уфсин,organization
726,минтруда,organization
726,яндекс,organization
726,минтруд,organization
727,минздрава,organization
727,онлайн–сервисы,organization
727,мвд,organization
727,госавтоинспекции,organization
727,госавтоинспекция,organization
728,фгбу,organization
728,"""информ",organization
728,мчс,organization
728,мосфильма,organization
728,гтрк,organization
728,фсин,organization
729,караоке,organization
729,новинки,organization
730,мвд,organization
730,"""мвд",organization
730,спецпроекты,organization
734,роскомнадзора,organization
734,роскомнадзору,organization
734,минкомсвязь,organization
734,роскомнадзор,organization
735,мвд,organization
735,омон,organization
735,мчс,organization
735,гтрк,organization
736,роспотребнадзора,organization
736,роспотребнадзор,organization
737,мчс,organization
738,мвд,organization
738,"""мвд",organization
738,спецпроекты,organization
740,«скб,organization
740,скб,organization
740,фнс,organization
741,уфссп,organization
742,ооо,organization
744,новинки,organization
745,ооо,organization
746,автозапчасти,organization
746,ооо,organization
747,ооо,organization
751,ооо,organization
752,ооо,organization
753,фсин,organization
753,уфсин,organization
754,роскомнадзора,organization
754,роскомнадзор,organization
756,ооо,organization
756,скб,organization
756,фнс,organization
757,ооо,organization
760,новинка,organization
760,яндекс,organization
760,новинки,organization
760,яндекс-навигатор,organization
762,фгуп,organization
764,мвд,organization
764,ооо,organization
764,скб,organization
764,фнс,organization
765,автосервис,organization
766,108б,organization
767,новинка,organization
767,новинки,organization
770,новинка,organization
770,яндекс,organization
770,националь,organization
771,спс,organization
772,энерго,organization
772,ооо,organization
774,свч,organization
774,лэп,organization
774,новинки,organization
776,тэнп,organization
776,ооо,organization
776,тэнб,organization
779,стоматологию,organization
779,(без,organization
779,яндекс,organization
779,ооо,organization
779,стоматология,organization
779,починка,organization
780,электромонтажа,organization
781,инклюзивность,organization
782,яндекс,organization
782,ооо,organization
782,"""свс",organization
785,ооо,organization
786,ооо,organization
786,фнс,organization
787,обьекта,organization
788,стоматология,organization
790,минтруда,organization
790,ооо,organization
794,росприроднадзора,organization
795,новинки,organization
796,ооо,organization
797,ооо,organization
799,газпром-медиа,organization
799,военторг,organization
799,яндекс,organization
799,газпром,organization
799,южниигипрогаз,organization
799,аэс,organization
800,росинтеллектсервис,organization
802,ооо,organization
803,мкту,organization
803,ооо,organization
804,фгуп,organization
804,мчс,organization
804,ооо,organization
807,угфс,organization
809,новинки,organization
810,интелси,organization
810,ооо,organization
811,автосервис,organization
811,доравтосервис,organization
811,яндекса,organization
811,интелсиб,organization
811,яндекс,organization
811,ооо,organization
811,стоматология,organization
811,гугл,organization
811,редиректы,organization
811,беланов,organization
811,консультантплюс,organization
811,автосервисов,organization
812,ооо,organization
817,ооо,organization
819,газпром,organization
819,ооо,organization
819,тимбилдинг,organization
822,«стоматология,organization
822,стоматологии,organization
822,внчс,organization
822,стоматология,organization
824,ооо,organization
825,фас,organization
825,фгуп,organization
825,ооо,organization
825,(фгуп,organization
825,«ооо,organization
826,яндекс,organization
826,ооо,organization
828,ооо,organization
833,тамбовмаш,organization
833,новинка,organization
833,ооо,organization
833,машинка,organization
834,интелтех,organization
834,ооо,organization
835,ооо,organization
836,ооо,organization
837,видеоконференцсвязи,organization
837,ооо,organization
839,электросталь,organization
839,ооо,organization
840,все..все..без,organization
840,ооо,organization
840,яндекс,organization
840,новинки,organization
841,новинка,organization
841,новинки,organization
842,"""интел",organization
842,ооо,organization
842,интел,organization
843,ежедневно/без,organization
843,(без,organization
843,яндекс,organization
843,круглосуточно/без,organization
845,интелинкс,organization
845,ммвб,organization
845,"""интелинкс",organization
845,«интелинкс,organization
850,ооо,organization
852,новинки,organization
854,ооо,organization
857,интендантъ,organization
858,мчс,organization
858,аэс,organization
860,апр,organization
860,ооо,organization
863,газпром-медиа,organization
863,военторг,organization
863,яндекс,organization
863,газпром,organization
863,южниигипрогаз,organization
863,аэс,organization
865,новинка,organization
865,новинки,organization
868,ооо,organization
870,ооо,organization
874,чгпу,organization
876,минобрнауки,organization
876,(минобрнауки,organization
877,мчс,organization
877,"""без",organization
878,"""нпо",organization
878,ооо,organization
878,фанкойлы,organization
879,яндекс,organization
879,новинки,organization
881,ооо,organization
882,мвд,organization
882,минтранс,organization
882,яндекс,organization
885,ооо,organization
885,фсин,organization
885,уфсин,organization
886,россельхознадзору,organization
886,фгбу,organization
886,россельхознадзора,organization
886,общепита,organization
887,спецпроекте,organization
888,мвд,organization
888,"""мвд",organization
888,мчс,organization
888,интерпола,organization
889,фгуп,organization
889,роскомнадзора,organization
889,минкомсвязь,organization
889,роскомнадзор,organization
890,мвд,organization
890,омон,organization
891,роспотребнадзора,organization
891,минздрава,organization
892,мвд,organization
892,"""мвд",organization
892,мчс,organization
892,интерпола,organization
893,"куриное,песок,молоко",organization
893,"пекарские,молоко",organization
893,"творожный,какао-порошок,ванилин,шоколод",organization
893,начинка,organization
893,"натуральное,мясо",organization
893,фапш,organization
893,"куриное,мясо",organization
893,состав:хлеб,organization
897,автосервис,organization
897,монтаж/демонтаж,organization
897,автосервисов,organization
898,автосервис,organization
898,автозапчасти,organization
898,яндекс,organization
900,ооо,organization
901,ваз,organization
902,пеноплекс,organization
905,свч,organization
905,новинки,organization
906,ооо,organization
910,новинки,organization
910,стоматология,organization
912,роспотребнадзора,organization
913,ооо,organization
917,роспотребнадзора,organization
918,«ингосстрах,organization
918,минздрав,organization
918,ооо,organization
920,роспотребнадзора,organization
921,росздравнадзора,organization
921,минздрава,organization
922,автосервис,organization
924,стоматология,organization
926,росздравнадзора,organization
929,яндекс,organization
933,минздрава,organization
933,минздравсоцразвития,organization
933,-5сп,organization
933,минздравмедпрома,organization
937,росздравнадзор,organization
937,минздрава,organization
937,"""технополиса",organization
937,минюсте,organization
937,росздравнадзора,organization
941,фгбу,organization
942,инвест,organization
942,яндекс,organization
943,ооо,organization
946,(яндекс,organization
946,ооо,organization
946,гугл,organization
949,мвд,organization
949,офсин,organization
949,фсин,organization
950,минтруда,organization
950,яндекс,organization
950,фгбу,organization
951,итар-тасс,organization
951,мчс,organization
951,мосфильма,organization
951,гтрк,organization
952,"""мвд",organization
952,мвд,organization
952,гтрк,organization
952,гунк,organization
952,госавтоинспекция,organization
954,мвд,organization
954,омон,organization
955,роспотребнадзоре,organization
955,роспотребналдзора,organization
955,роспотребнадзор,organization
955,общепита,organization
955,роспотребнадзора,organization
956,"""мвд",organization
956,мвд,organization
956,гтрк,organization
956,гунк,organization
956,госавтоинспекция,organization
960,автозапчасти,organization
960,ооо,organization
961,скб,organization
961,фнс,organization
963,сельхозпредприятия,organization
965,ооо,organization
965,яндексе,organization
966,электромонтаж,organization
966,яринтербанк,organization
966,ооо,organization
967,минюсте,organization
967,"""технополиса",organization
967,росздравнадзор,organization
967,росздравнадзора,organization
968,фсин,organization
968,минздравом,organization
968,уфсин,organization
969,фсин,organization
969,уфсин,organization
970,минтруда,organization
972,"""мвд",organization
972,омвд,organization
972,мвд,organization
972,гтрк,organization
972,риа,organization
973,роскомнадзора,organization
973,минкомсвязь,organization
973,роскомнадзор,organization
974,роспотребнадзора,organization
974,роспотребнадзор,organization
976,"""мвд",organization
976,омвд,organization
976,мвд,organization
976,гтрк,organization
976,риа,organization
977,уфссп,organization
978,автосервисе,organization
978,ооо,organization
978,яндекс,organization
978,автосервиса,organization
980,мвд,organization
980,скб,organization
980,госконтракты,organization
980,фнс,organization
982,(яндекс,organization
982,гугл,organization
983,скб,organization
983,фнс,organization
992,ооо,organization
994,40нс,organization
999,ооо,organization
999,мчс,organization
0,ассоциация,position2
1,кирпич,position2
3,операторы,position3
3,специалисты,position3
4,аксессуары,position2
4,пылесосы,position2
4,корзина,position1
4,акустика,position2
4,медиапроигрыватели,position2
5,ассоциация,position2
5,заместитель,position2
7,филиал,position2
7,ооо,position2
7,команда,position2
9,микрометр,position2
9,разработка,position2
9,микрометры,position2
9,компания,position2
11,изменения,position1
11,видео,position1
13,онк,position2
13,президент,position2
13,майор,position2
13,министерство,position2
13,обеспечение,position2
13,студент,position2
13,председатель,position2
14,онк,position2
14,президент,position2
14,майор,position2
14,министерство,position2
14,обеспечение,position2
14,студент,position2
14,председатель,position2
15,президент,position2
15,министерство,position2
15,фку,position2
15,учреждение,position2
15,организация,position2
15,бюро,position2
15,майкоп,position2
15,республика,position2
16,выпуск,position2
16,президент,position2
16,миц,position2
16,минтранс,position3
16,гуобдд,position2
16,полицейские,position2
16,руководитель,position2
16,радио,position2
16,подполковник,position2
17,генерал,position2
17,комментарии,position2
17,представитель,position2
17,министр,position2
17,майор,position2
17,проекты,position2
17,сми,position2
17,речь,position2
17,полковник,position2
17,мультимедиа,position2
17,суд,position2
19,генерал,position2
19,комментарии,position2
19,представитель,position2
19,министр,position2
19,майор,position2
19,проекты,position2
19,сми,position2
19,речь,position2
19,полковник,position2
19,опросы,position2
19,суд,position2
21,ооо,position2
22,регистрация,position1
22,отзывы,position1
22,заведение,position3
22,реклама,position1
22,каталог,position1
22,ресторан,position2
22,ресторан,position1
22,рестораны,position2
22,рецепты,position1
22,афиша,position2
22,рестораны,position1
22,кейтеринг,position1
22,залы,position1
23,мастера,position3
27,структура,position1
27,приказ,position1
27,министр,position2
29,компания,position2
5,https://vk.com/nrarussia+74953803067,url
13,храмаик-2уфсинроссиипореспубликеадыгея.https://rutube.ru/video/fb6af92c0d5d7c76eeee3fd8f29a7a22/29.09.2023,url
14,храмаик-2уфсинроссиипореспубликеадыгея.https://rutube.ru/video/fb6af92c0d5d7c76eeee3fd8f29a7a22/29.09.2023,url
52,https://vk.com/nrarussia+74953803067,url
88,https://www.murzilkintravel.ru/2023/09/hristoforich.html,url
90,"thecachefromyourbrowsersettings1.type”opera://settings/clearbrowserdata""intheaddressbar",url
198,http(web),url
219,д.4.п.1http://ds26.kaluga.ru/?section_id=20,url
219,.https://bus.gov.ru/qrcode/rate/334274,url
258,http://0302.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
287,httperror403nullreloadyoudon'thaveauthorizationtoviewthispage,url
287,httperror403nullhttperror403nullhttperror403nullhttperror403nullhttperror403nullnullreloadreloadreloadyoudon'thaveauthorizationtoviewthispage.youdon'thaveauthorizationtoviewthispage,url
291,httperror403null03-bux.ru03-bux.ruaccessto03-bux.ruwasdeniedyoudon'thaveauthorizationtoviewthispage,url
291,httperror403nullaccessto03-bux.ruwasdeniedyoudon'thaveauthorizationtoviewthispage.httperror403nullaccessto03-bux.ruwasdeniedyoudon'thaveauthorizationtoviewthispage,url
291,httperror403nullaccessto03-bux.ruwasdeniedaccessto03-bux.ruwasdenied03-bux.ruyoudon'thaveauthorizationtoviewthispage,url
291,httperror403nullhttperror403nullhttperror403nullhttperror403nullhttperror403null,url
320,http://v8.1c.ru/price/,url
336,thewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,thewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,toanewwebaddress.gimn-intellekt-essentuki-r07.gosweb.gosuslugi.rugimn-intellekt-essentuki-r07.gosweb.gosuslugi.ruthissitecan’tbereachedthewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,thewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,toanewwebaddress.thissitecan’tbereachedthewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,thissitecan’tbereachedthewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,thissitecan’tbereachedthewebpageathttps://gimn-intellekt-essentuki-r07.gosweb.gosuslugi.ru/mightbe,url
336,thissitecan’tbereachedthewebpageathttps://gimn-intellekt-essentuki-r07.gos,url
339,https://you,url
346,http://intellectinvest.ru/articles/…,url
346,"http://intellectinvest.ru/subscribe/©1998-2023гк""интеллектинве",url
410,ftp,url
410,ftp,url
411,сайтаhttps://05423.овнд.рф/,url
411,https://05423.овнд.рф/,url
414,https://www.ihor.ru/vds/deshevy,url
427,http://0616.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
428,https://r42.fssp.gov.ru/,url
428,https://www.gosuslugi.ru/.,url
428,http://0651.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
429,http://0656.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
502,http://0202.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
506,http://0206.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
523,https://05.ru/about/rassrochka/,url
533,сайтаhttps://06051.овнд.рф/,url
533,https://06051.овнд.рф/,url
539,https://r42.fssp.gov.ru/,url
539,https://www.gosuslugi.ru/.,url
600,ftp.intelmedia-group.ruинтелмед,url
626,https://r42.fssp.gov.ru/,url
626,https://www.gosuslugi.ru/.,url
627,https://r42.fssp.gov.ru/,url
627,https://www.gosuslugi.ru/,url
633,07reg.roszdravnadzor.ruthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.07reg.roszdravnadzor.ru07reg.roszdravnadzor.ruthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.thissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.https://07reg.roszdravnadzor.ru/err_tunnel_connection_failedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.thewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.https://07reg.roszdravna,url
650,https://sh11-cherkessk-r91.gosweb.gosuslugi.ru,url
655,www.bus.gov.ru,url
741,http://0302.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
777,"1-advokatskoe-byuro.runserver:expired1.domainshop.ru.nserver:expired2.domainshop.ru.state:registered,delegated,unverifiedperson:privatepersonregistrar:domainshop-ruadmin-contact:https://whois.domainshop.ru/?c=1-advokatskoe-byuro.ru",url
854,https://inten42.ru/+7(960)918-xx-xx+7(960)918-88-20,url
856,www.intencom.ru|,url
856,www.intencom.ruhosterrorwhathappened?the,url
856,www.intencom.ruhosterrorwhathappened?the,url
856,www.intencom.ruhosterrorwhathappened?the,url
876,http://1.ddoelets.ruмбдо,url
884,:https://cabinet.ruobr.ru/login/теле,url
884,образованияинаукиhttp://образование42.рф/news/24/,url
889,https://www.gosuslugi.ru/,url
900,https://vk.com/public173852775,url
958,http://0402.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
977,https://r42.fssp.gov.ru/,url
977,https://www.gosuslugi.ru/.стопкор,url
977,http://0501.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
981,ftp,url
981,ftp,url
982,сайтаhttps://05423.овнд.рф/,url
982,https://05423.овнд.рф/,url
